evaluation_mode,train_size,validation_unbalance_rate,use_scale_free_distribution,validation_sample_only_edges_with_heterogeneous_node_types,markedness,diagnostic_odds_ratio,informedness,false_discovery_rate,specificity,positive_likelyhood_ratio,fowlkes_mallows_index,fall_out,miss_rate,balanced_accuracy,prevalence_threshold,precision,negative_predictive_value,negative_likelyhood_ratio,threat_score,matthews_correlation_coefficient,accuracy,prevalence,false_omission_rate,f1_score,recall,auroc,auprc,time_required_for_training,time_required_for_evaluation,task_name,model_name,library_name,graph_name,nodes_number,edges_number,evaluation_schema,holdout_number,holdouts_kwargs,use_subgraph_as_support,number_of_threads,python_version,platform,number_of_holdouts,number_of_slurm_nodes,time_required_to_compute_constant_node_features,time_required_to_compute_constant_node_type_features,time_required_to_compute_constant_edge_features,time_required_for_setting_up_holdout,time_required_to_compute_node_features,time_required_to_compute_node_type_features,time_required_to_compute_edge_features,features_names,"('model_parameters', 'training_sample_only_edges_with_heterogeneous_node_types')","('model_parameters', 'edge_embedding_method')","('model_parameters', 'training_unbalance_rate')","('model_parameters', 'prediction_batch_size')","('model_parameters', 'use_edge_metrics')","('model_parameters', 'use_scale_free_distribution')","('model_parameters', 'random_state')","('model_parameters', 'n_estimators')","('model_parameters', 'criterion')","('model_parameters', 'max_depth')","('model_parameters', 'min_samples_split')","('model_parameters', 'min_samples_leaf')","('model_parameters', 'min_weight_fraction_leaf')","('model_parameters', 'max_features')","('model_parameters', 'max_leaf_nodes')","('model_parameters', 'min_impurity_decrease')","('model_parameters', 'bootstrap')","('model_parameters', 'oob_score')","('model_parameters', 'n_jobs')","('model_parameters', 'verbose')","('model_parameters', 'warm_start')","('model_parameters', 'ccp_alpha')","('model_parameters', 'max_samples')","('features_parameters', 'random_state')","('features_parameters', 'embedding_size')","('features_parameters', 'epochs')","('features_parameters', 'clipping_value')","('features_parameters', 'number_of_negative_samples')","('features_parameters', 'walk_length')","('features_parameters', 'iterations')","('features_parameters', 'window_size')","('features_parameters', 'return_weight')","('features_parameters', 'explore_weight')","('features_parameters', 'max_neighbours')","('features_parameters', 'learning_rate')","('features_parameters', 'learning_rate_decay')","('features_parameters', 'central_nodes_embedding_path')","('features_parameters', 'contextual_nodes_embedding_path')","('features_parameters', 'normalize_by_degree')","('features_parameters', 'stochastic_downsample_by_degree')","('features_parameters', 'normalize_learning_rate_by_degree')","('features_parameters', 'use_scale_free_distribution')","('features_parameters', 'dtype')"
train,0.7999976596964626,1.0,True,False,0.8085828072537136,132.8943354750351,0.7935955943657027,0.15075040473255463,0.8287258472654936,5.633481361287843,0.9052155777551859,0.1712741527345064,0.03513025289979088,0.8967977971828514,0.29642842875521,0.8492495952674454,0.9593332119862681,0.042390680845430934,0.8237778873951783,0.8010541514257318,0.8967977971828514,0.5,0.04066678801373197,0.9033752334520779,0.9648697471002091,0.970782897463051,0.9680398353776035,67.42382526397705,3.426314115524292,Edge Prediction,Random Forest Classifier,scikit-learn,SusScrofa,15173,341836,Connected Monte Carlo,9,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3589859008789062e-05,1.9073486328125e-06,1.6689300537109375e-06,124.09186291694641,123.82997250556946,6.67572021484375e-06,2.86102294921875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,420,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.7999976596964626,1.0,True,False,0.7019551576406466,32.95313258897646,0.700590919728528,0.16449525090358919,0.8282529838520946,5.079202861522739,0.8537227232783021,0.17174701614790544,0.12766206412356662,0.850295459864264,0.30734158928468763,0.8355047490964108,0.8664504085442359,0.15413414332638722,0.7444763450255898,0.7012727069404916,0.850295459864264,0.5,0.133549591455764,0.8535241502683363,0.8723379358764334,0.9276022215426007,0.9049138297207815,67.42382526397705,3.426314115524292,Edge Prediction,Random Forest Classifier,scikit-learn,SusScrofa,15173,341836,Connected Monte Carlo,9,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3589859008789062e-05,1.9073486328125e-06,1.6689300537109375e-06,124.09186291694641,123.82997250556946,6.67572021484375e-06,2.86102294921875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,420,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7185730187480284,50.66095874113676,0.6888991497627615,0.21372520477973778,0.7428430404738401,3.678905330939261,0.8624732306558996,0.2571569595261599,0.053943890711078524,0.8444495748813807,0.34269492828059045,0.7862747952202622,0.9322982235277661,0.07261815453863461,0.7525361905847486,0.7035796626239119,0.8444495748813807,0.5,0.06770177647223388,0.8587967479674796,0.9460561092889215,0.9444509410297086,0.9393324501938536,18.931412935256958,1.3452281951904297,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.271718978881836,38.108755111694336,3.0994415283203125e-06,2.1457672119140625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6639573149770817,27.304188814534406,0.6459461180816508,0.2226991852135397,0.7406216164575504,3.490362185389809,0.8388739313857353,0.2593783835424496,0.09467549837589961,0.8229730590408254,0.3486445098239099,0.7773008147864603,0.8866565001906215,0.12783248054349228,0.7188661592535465,0.6548898000284948,0.8229730590408254,0.5,0.11334349980937858,0.8364422737436742,0.9053245016241004,0.9069195639529892,0.8515103945888719,18.931412935256958,1.3452281951904297,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,0,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.271718978881836,38.108755111694336,3.0994415283203125e-06,2.1457672119140625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,42,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7379112958304601,58.749839264078815,0.714087826003885,0.19733840817373227,0.7672037703404133,4.067437247794269,0.8717955399024214,0.23279622965958668,0.05311594433652833,0.8570439130019425,0.33147828740276725,0.8026615918262677,0.9352497040041925,0.0692331638476704,0.7680783189326721,0.7259018342884133,0.8570439130019425,0.5,0.06475029599580753,0.8688283892269371,0.9468840556634717,0.9462018428049809,0.9404148413778267,19.025673151016235,1.3599674701690674,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.34461688995361,38.172704219818115,7.3909759521484375e-06,4.5299530029296875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6926315187665331,32.89446665770798,0.681644481243233,0.19730180728002944,0.7778485446786829,4.068377293577982,0.8517484164165011,0.22215145532131708,0.09620406343544996,0.8408222406216165,0.3314526832674213,0.8026981927199706,0.8899333260465625,0.12367968558093832,0.7395122205430195,0.6871160399105277,0.8408222406216165,0.5,0.11006667395343754,0.8502524004254108,0.90379593656455,0.9147839552071992,0.8610276255762693,19.025673151016235,1.3599674701690674,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,1,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.34461688995361,38.172704219818115,7.3909759521484375e-06,4.5299530029296875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,84,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.748953518899302,65.35302154942572,0.7269607999235741,0.18969395869155958,0.7777998917300895,4.271649170577908,0.8769896339655257,0.22220010826991055,0.050839091806515246,0.863480399961787,0.32607311561348357,0.8103060413084404,0.9386474775908615,0.06536268820175836,0.776600248822652,0.7378752260406988,0.863480399961787,0.5,0.06135252240913851,0.8742543510700315,0.9491609081934848,0.9480159857586912,0.9404573297078356,18.664169311523438,1.3074965476989746,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.203227043151855,38.04756689071655,3.337860107421875e-06,2.384185791015625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6990907448413908,34.88998171426832,0.6875995159543977,0.19526927853675058,0.7796955607923062,4.121133275513153,0.8547620749991939,0.22030443920769383,0.09209604483790845,0.8437997579771989,0.330026745186164,0.8047307214632494,0.8943600233781415,0.1181179545825846,0.7439979123173278,0.6933213236019354,0.8437997579771989,0.5,0.10563997662185856,0.8532096363908425,0.9079039551620915,0.9133774221492438,0.8498808244510216,18.664169311523438,1.3074965476989746,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,2,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.203227043151855,38.04756689071655,3.337860107421875e-06,2.384185791015625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,126,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7414658779939616,60.984063087035075,0.718004649237334,0.19521344183405875,0.770061777537178,4.122598068067721,0.8734367069533471,0.22993822246282203,0.05205712829984399,0.859002324618667,0.32998745846510485,0.8047865581659412,0.9366793198280203,0.0676012364440861,0.770723971649568,0.7296409717460405,0.859002324618667,0.5,0.0633206801719797,0.8705184816937653,0.947942871700156,0.9479631995228418,0.9429374094907904,19.10610270500183,1.3048155307769775,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.28033494949341,38.12882733345032,4.0531158447265625e-06,2.6226043701171875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6962387631883957,34.394448834952016,0.6834914973568562,0.1989846007124625,0.7740908222406216,4.025514519312096,0.8534892763770304,0.22590917775937835,0.09059932488376532,0.8417457486784281,0.332627222241628,0.8010153992875375,0.8952233639008581,0.11703965772585151,0.741817331670823,0.6898356867903561,0.8417457486784281,0.5,0.1047766360991419,0.8517739698447496,0.9094006751162347,0.9157568058360986,0.8600450967847577,19.10610270500183,1.3048155307769775,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,3,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.28033494949341,38.12882733345032,4.0531158447265625e-06,2.6226043701171875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,168,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7151086439509036,51.27281068178725,0.6811769576155144,0.22033155961143724,0.7316737254402446,3.5386144488948226,0.8604055463407893,0.26832627455975544,0.050496767824730115,0.8405884788077572,0.34708717998451627,0.7796684403885628,0.9354402035623409,0.06901541775925663,0.7486269512983549,0.6979366235203829,0.8405884788077572,0.5,0.06455979643765904,0.8562454681857667,0.9495032321752699,0.9456398587441214,0.9397676984235043,18.578131437301636,1.3444151878356934,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.31710481643677,38.159205198287964,3.337860107421875e-06,2.1457672119140625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6732034111143155,30.4810576551008,0.6502452073116363,0.22555845272976538,0.732787720527355,3.4334405911095227,0.8429218205859186,0.26721227947264503,0.0825425132157187,0.8251226036558181,0.3505138199521983,0.7744415472702346,0.8987618638440807,0.11264178001825208,0.7239966828336643,0.6616247362538138,0.8251226036558181,0.5,0.10123813615591923,0.8399049604244713,0.9174574867842813,0.9094241781467078,0.852139731971096,18.578131437301636,1.3444151878356934,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,4,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.31710481643677,38.159205198287964,3.337860107421875e-06,2.1457672119140625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,210,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7330186396460583,56.47236373784654,0.7078861892175907,0.20135553600096723,0.7613603795815687,3.966339738457433,0.8694467194129905,0.23863962041843134,0.053474190363977936,0.8539430946087954,0.33427295718905337,0.7986444639990328,0.9343741756470255,0.07023505792797688,0.764165616885621,0.7203428152237729,0.8539430946087954,0.5,0.06562582435297451,0.8663195899199586,0.9465258096360221,0.9449066511524433,0.9396509321392705,18.98926591873169,1.323293685913086,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.36710286140442,38.20280718803406,5.0067901611328125e-06,1.6689300537109375e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6942556410156493,34.94648130128829,0.6774409273294695,0.20689465127173523,0.7609069486019999,3.833377730420885,0.8525889987678434,0.23909305139800008,0.08346602127253044,0.8387204636647347,0.33807753495797366,0.7931053487282648,0.9011502922873845,0.1096928099104378,0.7396813158571062,0.6857967521455294,0.8387204636647347,0.5,0.0988497077126155,0.8503641547620806,0.9165339787274696,0.911088265923006,0.8498902113633535,18.98926591873169,1.323293685913086,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,5,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.36710286140442,38.20280718803406,5.0067901611328125e-06,1.6689300537109375e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,252,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7373485379907907,58.75700936632898,0.7130449320128651,0.19825895955315087,0.7657469031621182,4.043908241291419,0.8714859191427289,0.23425309683788176,0.052701971149253235,0.8565224660064326,0.33212141117014216,0.8017410404468491,0.9356074975439416,0.06882426939191365,0.7675071112057121,0.7250949166429377,0.8565224660064326,0.5,0.06439250245605845,0.8684628269270771,0.9472980288507468,0.9466209635440379,0.9402730416209565,18.999513387680054,1.3315517902374268,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.244094133377075,38.085896253585815,3.0994415283203125e-06,2.86102294921875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.6920162094038194,33.527872673708856,0.6779186039105789,0.2033775498829562,0.7675944207375326,3.9169635516579877,0.8515777599257209,0.2324055792624674,0.08967581682695369,0.8389593019552894,0.3356682393951025,0.7966224501170438,0.8953937592867757,0.11682708264188517,0.738656330749354,0.6849311370952033,0.8389593019552894,0.5,0.10460624071322437,0.8496864132211753,0.9103241831730463,0.9140952868023008,0.8569104350786735,18.999513387680054,1.3315517902374268,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,6,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.244094133377075,38.085896253585815,3.0994415283203125e-06,2.86102294921875e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,294,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.745968760572862,63.24001697659957,0.7237286246536956,0.19141757353989453,0.7755310002229087,4.2241807348560085,0.875611749536262,0.22446899977709134,0.05180237556921308,0.8618643123268478,0.3273021174184513,0.8085824264601055,0.9373863341127565,0.06679600886917952,0.774374544887132,0.7347645508079573,0.8618643123268478,0.5,0.06261366588724344,0.8728422610868665,0.9481976244307869,0.9475078362672692,0.9412800082767374,19.083318948745728,1.327439546585083,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.29216456413269,38.1369366645813,2.86102294921875e-06,2.1457672119140625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
test,0.8000050950870623,1.0,True,False,0.7075772827004836,38.089656578889524,0.6945735940385962,0.19417257915252817,0.7795044901598625,4.150057770075102,0.8587128599688066,0.22049550984013755,0.08493089612126614,0.8472867970192981,0.32925397992924227,0.8058274208474718,0.9017498618530116,0.10895497998202465,0.749752126493764,0.701045288341159,0.8472867970192981,0.5,0.0982501381469884,0.8569809576355855,0.9150691038787339,0.9186882592396106,0.8630694779971183,19.083318948745728,1.327439546585083,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,7,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.29216456413269,38.1369366645813,2.86102294921875e-06,2.1457672119140625e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,336,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
train,0.8000050950870623,1.0,True,False,0.7516722686841217,66.6446145395806,0.7305671432665668,0.18714032456020724,0.7815017673470688,4.343583764482985,0.878326234061734,0.21849823265293122,0.05093462408050187,0.8652835716332834,0.3242409030173236,0.8128596754397928,0.9388125932443289,0.06517531528227696,0.7788812084307909,0.7410445749111575,0.8652835716332834,0.5,0.06118740675567117,0.8756978315801845,0.9490653759194981,0.9470091008000602,0.940168222409761,19.01289176940918,1.321197509765625,Edge Prediction,Random Forest Classifier,scikit-learn,AmanitaMuscariaKoideBx008,4229,157014,Connected Monte Carlo,8,"{""train_size"": 0.8, ""minimum_node_degree"": 5, ""maximum_node_degree"": 100}",False,96,3.7.6,Linux-5.10.0-19-cloud-amd64-x86_64-with-debian-11.6,10,,1.3113021850585938e-05,1.9073486328125e-06,1.6689300537109375e-06,38.3126118183136,38.15542197227478,8.106231689453125e-06,3.0994415283203125e-06,Walklets SkipGram,False,Concatenate,1.0,4096,False,True,378,1000,gini,10,2,1,0.0,sqrt,,0.0,True,False,-1,0,False,0.0,,420,100,30,6.0,10,128,10,4,1.0,1.0,100,0.01,0.9,None,None,False,False,False,True,f32
